Camera_Number,Date,Time2,Scientific_name,type
CA66,5/10/2022,19:35:00,Crotalus atrox,
CA76,5/14/2022,19:43:00,Crotalus atrox,
CA62,5/14/2022,7:29:00,Crotalus atrox,
CA70,5/14/2022,10:36:00,Crotalus atrox,
CA72,5/14/2022,8:04:00,Crotalus atrox,
CA69,5/14/2022,11:33:00,Crotalus atrox,
CA68,5/15/2022,7:43:00,Crotalus atrox,
CA68,5/19/2022,19:28:00,Crotalus atrox,
CA70,5/19/2022,8:26:00,Crotalus atrox,
CA63,5/19/2022,8:53:00,Crotalus atrox,
CA62,5/20/2022,18:59:00,Crotalus atrox,
CA63,5/31/2022,22:27:00,Crotalus atrox,
CA70,5/31/2022,21:51:00,Crotalus atrox,
CA76,5/31/2022,21:19:00,Crotalus atrox,
CA67,5/31/2022,23:08:00,Crotalus atrox,
CA69,5/31/2022,22:13:00,Crotalus atrox,
CA65,5/31/2022,20:41:00,Crotalus atrox,
CA68,5/31/2022,17:55:00,Crotalus atrox,
